URI,Title,Authority,Deity,Denomination,Department,Diameter,Dynasty,Issuer,Manufacture,Material,Mint,Obverse Legend,Obverse Type,Object Type,Portrait,Reference,Region,Region-coord,Reverse Legend,Reverse Type,Weight,terminus_post_quem,terminus_ante_quem,year_avg,Thumbnail_obv,Thumbnail_rev
http://numismatics.org/collection/1940.209.87,"Silver drahm, ST, AD 420 - AD 438. 1940.209.87",Varhran V,,drahm,Islamic,30,Sasanian,,,Silver,ST,,,Coin,,Gí_bl.I/2,Mashriq,"36.34, 43.13",,,4.11,420,438,429,http://numismatics.org/collectionimages/19001949/1940/1940.209.87.obv.width175.jpg,http://numismatics.org/collectionimages/19001949/1940/1940.209.87.rev.width175.jpg
http://numismatics.org/collection/1940.209.88,"Silver drahm, AH, AD 420 - AD 438. 1940.209.88",Varhran V,,drahm,Islamic,27,Sasanian,,,Silver,AH,,,Coin,,Gí_bl.I/2,Mashriq,"36.34, 43.13",,,3.85,420,438,429,http://numismatics.org/collectionimages/19001949/1940/1940.209.88.obv.width175.jpg,http://numismatics.org/collectionimages/19001949/1940/1940.209.88.rev.width175.jpg
http://numismatics.org/collection/1940.209.89,"Silver drahm, WH, AD 420 - AD 438. 1940.209.89",Varhran V,,drahm,Islamic,30,Sasanian,,,Silver,WH,,,Coin,,Gí_bl.I/2,Mashriq,"36.34, 43.13",,,3.97,420,438,429,http://numismatics.org/collectionimages/19001949/1940/1940.209.89.obv.width175.jpg,http://numismatics.org/collectionimages/19001949/1940/1940.209.89.rev.width175.jpg
http://numismatics.org/collection/1940.209.90,"Silver drahm, DA, AD 420 - AD 438. 1940.209.90",Varhran V,,drahm,Islamic,28,Sasanian,,,Silver,DA,,,Coin,,Gí_bl.I/2,Mashriq,"36.34, 43.13",,,4.12,420,438,429,http://numismatics.org/collectionimages/19001949/1940/1940.209.90.obv.width175.jpg,http://numismatics.org/collectionimages/19001949/1940/1940.209.90.rev.width175.jpg
http://numismatics.org/collection/1940.209.91,"Silver drahm, AS, AD 420 - AD 438. 1940.209.91",Varhran V,,drahm,Islamic,29,Sasanian,,,Silver,AS,,,Coin,,Gí_bl.I/2,Mashriq,"36.34, 43.13",,,3.94,420,438,429,http://numismatics.org/collectionimages/19001949/1940/1940.209.91.obv.width175.jpg,http://numismatics.org/collectionimages/19001949/1940/1940.209.91.rev.width175.jpg
http://numismatics.org/collection/1940.209.92,"Silver drahm, ST, AD 420 - AD 438. 1940.209.92",Varhran V,,drahm,Islamic,28,Sasanian,,,Silver,ST,,,Coin,,Gí_bl.I/2,Mashriq,"36.34, 43.13",,,4.04,420,438,429,http://numismatics.org/collectionimages/19001949/1940/1940.209.92.obv.width175.jpg,http://numismatics.org/collectionimages/19001949/1940/1940.209.92.rev.width175.jpg
http://numismatics.org/collection/1940.209.93,"Silver drahm, MRW, AD 420 - AD 438. 1940.209.93",Varhran V,,drahm,Islamic,30,Sasanian,,,Silver,MRW,,,Coin,,Gí_bl.I/2,Mashriq,"36.34, 43.13",,,4.12,420,438,429,http://numismatics.org/collectionimages/19001949/1940/1940.209.93.obv.width175.jpg,http://numismatics.org/collectionimages/19001949/1940/1940.209.93.rev.width175.jpg
http://numismatics.org/collection/1940.209.94,"Silver drahm, GW, AD 420 - AD 438. 1940.209.94",Varhran V,,drahm,Islamic,24,Sasanian,,,Silver,GW,,,Coin,,Gí_bl.I/2,Mashriq,"36.34, 43.13",,,2.85,420,438,429,http://numismatics.org/collectionimages/19001949/1940/1940.209.94.obv.width175.jpg,http://numismatics.org/collectionimages/19001949/1940/1940.209.94.rev.width175.jpg
http://numismatics.org/collection/1940.209.95,"Silver drahm, RYW, AD 420 - AD 438. 1940.209.95",Varhran V,,drahm,Islamic,30,Sasanian,,,Silver,RYW,,,Coin,,Gí_bl.I/2,Mashriq,"36.34, 43.13",,,3.97,420,438,429,http://numismatics.org/collectionimages/19001949/1940/1940.209.95.obv.width175.jpg,http://numismatics.org/collectionimages/19001949/1940/1940.209.95.rev.width175.jpg
http://numismatics.org/collection/1940.209.96,"Silver drahm, MRW, AD 420 - AD 438. 1940.209.96",Varhran V,,drahm,Islamic,30,Sasanian,,,Silver,MRW,,,Coin,,Gí_bl.I/2,Mashriq,"36.34, 43.13",,,4.075,420,438,429,http://numismatics.org/collectionimages/19001949/1940/1940.209.96.obv.width175.jpg,http://numismatics.org/collectionimages/19001949/1940/1940.209.96.rev.width175.jpg
http://numismatics.org/collection/1940.209.97,"Silver drahm, AS, AD 420 - AD 438. 1940.209.97",Varhran V,,drahm,Islamic,28,Sasanian,,,Silver,AS,,,Coin,,Gí_bl.I/2,Mashriq,"36.34, 43.13",,,3.87,420,438,429,http://numismatics.org/collectionimages/19001949/1940/1940.209.97.obv.width175.jpg,http://numismatics.org/collectionimages/19001949/1940/1940.209.97.rev.width175.jpg
http://numismatics.org/collection/1940.209.98,"Silver drahm, AW, AD 438 - AD 457. 1940.209.98",Yazdagird II,,drahm,Islamic,29,Sasanian,,,Silver,AW,,,Coin,,Gí_bl.I/1,Mashriq,"36.34, 43.13",,,4.25,438,457,447,http://numismatics.org/collectionimages/19001949/1940/1940.209.98.obv.width175.jpg,http://numismatics.org/collectionimages/19001949/1940/1940.209.98.rev.width175.jpg
http://numismatics.org/collection/1944.100.41839,"Silver drahm, Mashriq, AD 399 - AD 420. 1944.100.41839",Yazdagird I,,drahm,Islamic,25,Sasanian,,,Silver,,,,Coin,,Gobl.147|Gí_bl I/1,Mashriq,"36.34, 43.13",,,,399,420,409,http://numismatics.org/collectionimages/19001949/1944/1944.100.41839.obv.width175.jpg,http://numismatics.org/collectionimages/19001949/1944/1944.100.41839.rev.width175.jpg
http://numismatics.org/collection/1944.100.46697,"Silver drahm, AS, AD 399 - AD 420. 1944.100.46697",Yazdagird I,,drahm,Islamic,26,Sasanian,,,Silver,AS,,,Coin,,Gí_bl.I/1,Mashriq,"36.34, 43.13",,,4.08,399,420,409,http://numismatics.org/collectionimages/19001949/1944/1944.100.46697.obv.width175.jpg,http://numismatics.org/collectionimages/19001949/1944/1944.100.46697.rev.width175.jpg
http://numismatics.org/collection/1944.100.46698,"Silver drahm, AS, AD 399 - AD 420. 1944.100.46698",Yazdagird I,,drahm,Islamic,25,Sasanian,,,Silver,AS,,,Coin,,Gí_bl.I/1,Mashriq,"36.34, 43.13",,,3.78,399,420,409,http://numismatics.org/collectionimages/19001949/1944/1944.100.46698.obv.width175.jpg,http://numismatics.org/collectionimages/19001949/1944/1944.100.46698.rev.width175.jpg
http://numismatics.org/collection/1944.100.46701,"Gold dinar, Mashriq, AD 438 - AD 457. 1944.100.46701",Yazdagird II,,dinar,Islamic,23,Sasanian,,,Gold,,,,Coin,,Gí_bl.I/1,Mashriq,"36.34, 43.13",,,4.14,438,457,447,http://numismatics.org/collectionimages/19001949/1944/1944.100.46701.obv.width175.jpg,http://numismatics.org/collectionimages/19001949/1944/1944.100.46701.rev.width175.jpg
http://numismatics.org/collection/1944.100.46702,"Silver drahm, nm, AD 438 - AD 457. 1944.100.46702",Yazdagird II,,drahm,Islamic,28,Sasanian,,,Silver,nm,,,Coin,,Gí_bl.I/1,Mashriq,"36.34, 43.13",,,3.6,438,457,447,http://numismatics.org/collectionimages/19001949/1944/1944.100.46702.obv.width175.jpg,http://numismatics.org/collectionimages/19001949/1944/1944.100.46702.rev.width175.jpg
http://numismatics.org/collection/1944.100.46705,"Gold dinar, BBA, AD 459 - AD 484. 1944.100.46705",Peroz,,dinar,Islamic,14,Sasanian,,,Gold,BBA,,,Coin,,Gí_bl.III/1,Mashriq,"36.34, 43.13",,,3.6,459,484,471,http://numismatics.org/collectionimages/19001949/1944/1944.100.46705.obv.width175.jpg,http://numismatics.org/collectionimages/19001949/1944/1944.100.46705.rev.width175.jpg
http://numismatics.org/collection/1944.100.46706,"Gold 1/4 dinar, BBA, AD 459 - AD 484. 1944.100.46706",Peroz,,1/4 dinar,Islamic,14,Sasanian,,,Gold,BBA,,,Coin,,Gí_bl.III/1,Mashriq,"36.34, 43.13",,,1.014,459,484,471,http://numismatics.org/collectionimages/19001949/1944/1944.100.46706.obv.width175.jpg,http://numismatics.org/collectionimages/19001949/1944/1944.100.46706.rev.width175.jpg
http://numismatics.org/collection/1951.181.1,"Silver drahm, Mashriq, AD 459 - AD 484. 1951.181.1",Peroz,,drahm,Islamic,28,Sasanian,,,Silver,,,,Coin,,Gí_bl.III/1,Mashriq,"36.34, 43.13",,,3.58,459,484,471,http://numismatics.org/collectionimages/19501999/1951/1951.181.1.obv.width175.jpg,http://numismatics.org/collectionimages/19501999/1951/1951.181.1.rev.width175.jpg
http://numismatics.org/collection/1952.183.41,"Silver drahm, Mashriq, AD 399 - AD 420. 1952.183.41",Yazdagird I,,drahm,Islamic,23,Sasanian,,,Silver,,,,Coin,,,Mashriq,"36.34, 43.13",,,,399,420,409,http://numismatics.org/collectionimages/19501999/1952/1952.183.41.obv.width175.jpg,http://numismatics.org/collectionimages/19501999/1952/1952.183.41.rev.width175.jpg
http://numismatics.org/collection/1954.203.190,"Silver drahm, AS, AD 399 - AD 420. 1954.203.190",Yazdagird I,,drahm,Islamic,26,Sasanian,,,Silver,AS,,,Coin,,Gí_bl.I/1,Mashriq,"36.34, 43.13",,,4.058,399,420,409,http://numismatics.org/collectionimages/19501999/1954/1954.203.190.obv.width175.jpg,http://numismatics.org/collectionimages/19501999/1954/1954.203.190.rev.width175.jpg
http://numismatics.org/collection/1954.203.191,"Silver drahm, Mashriq, AD 399 - AD 420. 1954.203.191",Yazdagird I,,drahm,Islamic,25,Sasanian,,,Silver,,,,Coin,,Gí_bl.I/1,Mashriq,"36.34, 43.13",,,4.059,399,420,409,http://numismatics.org/collectionimages/19501999/1954/1954.203.191.obv.width175.jpg,http://numismatics.org/collectionimages/19501999/1954/1954.203.191.rev.width175.jpg
http://numismatics.org/collection/1954.203.192,"Silver drahm, Central Asia, AD 399 - AD 420. 1954.203.192",Yazdagird I,,drahm,Islamic,30,Sasanian,,,Silver,,,,Coin,,Gí_bl.I/1,Central Asia,"39.766667, 64.433333",,,4.061,399,420,409,http://numismatics.org/collectionimages/19501999/1954/1954.203.192.obv.width175.jpg,http://numismatics.org/collectionimages/19501999/1954/1954.203.192.rev.width175.jpg
http://numismatics.org/collection/1954.203.193,"Silver drahm, MRW, AD 420 - AD 438. 1954.203.193",Varhran V,,drahm,Islamic,30,Sasanian,,,Silver,MRW,,,Coin,,Gí_bl.I/2,Mashriq,"36.34, 43.13",,,4.03,420,438,429,http://numismatics.org/collectionimages/19501999/1954/1954.203.193.obv.width175.jpg,http://numismatics.org/collectionimages/19501999/1954/1954.203.193.rev.width175.jpg
http://numismatics.org/collection/1955.75.4,"Silver drahm, AWH, AD 399 - AD 420. 1955.75.4",Yazdagird I,,drahm,Islamic,22,Sasanian,,,Silver,AWH,,,Coin,,Gí_bl.I/1,Mashriq,"36.34, 43.13",,,4.234,399,420,409,http://numismatics.org/collectionimages/19501999/1955/1955.75.4.obv.width175.jpg,http://numismatics.org/collectionimages/19501999/1955/1955.75.4.rev.width175.jpg
http://numismatics.org/collection/1956.163.591,"Silver drahm, AS, AD 399 - AD 420. 1956.163.591",Yazdagird I,,drahm,Islamic,25,Sasanian,,,Silver,AS,,,Coin,,Gí_bl.I/1,Mashriq,"36.34, 43.13",,,4.07,399,420,409,http://numismatics.org/collectionimages/19501999/1956/1956.163.591.obv.width175.jpg,http://numismatics.org/collectionimages/19501999/1956/1956.163.591.rev.width175.jpg
http://numismatics.org/collection/1958.99.1,"Silver drahm, NY, AD 459 - AD 484. 1958.99.1",Peroz,,drahm,Islamic,25,Sasanian,,,Silver,NY,,,Coin,,Gí_bl.III/1,Mashriq,"36.34, 43.13",,,3.97,459,484,471,http://numismatics.org/collectionimages/19501999/1958/1958.99.1.obv.width175.jpg,http://numismatics.org/collectionimages/19501999/1958/1958.99.1.rev.width175.jpg
http://numismatics.org/collection/1959.235.10,"Silver drahm, MR, AD 488 - AD 531. 1959.235.10",Kavad I 2nd reign,,drahm,Islamic,29,Sasanian,,,Silver,MR,,,Coin,,Gí_bl.III/2,Mashriq,"36.34, 43.13",,,3.82,488,531,509,http://numismatics.org/collectionimages/19501999/1959/1959.235.10.obv.width175.jpg,http://numismatics.org/collectionimages/19501999/1959/1959.235.10.rev.width175.jpg
http://numismatics.org/collection/1965.243.361,"Silver drahm, MR, AD 488 - AD 531. 1965.243.361",Kavad I 2nd reign,,drahm,Islamic,30,Sasanian,,,Silver,MR,,,Coin,,,Mashriq,"36.34, 43.13",,,,488,531,509,http://numismatics.org/collectionimages/19501999/1965/1965.243.361.obv.width175.jpg,http://numismatics.org/collectionimages/19501999/1965/1965.243.361.rev.width175.jpg
http://numismatics.org/collection/1965.243.362,"Silver drahm, AW, AD 399 - AD 420. 1965.243.362",Yazdagird I,,drahm,Islamic,27,Sasanian,,,Silver,AW,,,Coin,,Gí_bl.I/1,Mashriq,"36.34, 43.13",,,3.49,399,420,409,http://numismatics.org/collectionimages/19501999/1965/1965.243.362.obv.width175.jpg,http://numismatics.org/collectionimages/19501999/1965/1965.243.362.rev.width175.jpg
http://numismatics.org/collection/1966.102.1,"Silver drahm, AS, AD 438 - AD 457. 1966.102.1",Yazdagird II,,drahm,Islamic,28,Sasanian,,,Silver,AS,,,Coin,,Gí_bl.I/1,Mashriq,"36.34, 43.13",,,4.09,438,457,447,http://numismatics.org/collectionimages/19501999/1966/1966.102.1.obv.width175.jpg,http://numismatics.org/collectionimages/19501999/1966/1966.102.1.rev.width175.jpg
http://numismatics.org/collection/1970.184.14,"Silver drahm, WH, AD 459 - AD 484. 1970.184.14",Peroz,,drahm,Islamic,27,Sasanian,,,Silver,WH,,,Coin,,Gí_bl.II/3,Mashriq,"36.34, 43.13",,,3.37,459,484,471,http://numismatics.org/collectionimages/19501999/1970/1970.184.14.obv.width175.jpg,http://numismatics.org/collectionimages/19501999/1970/1970.184.14.rev.width175.jpg
http://numismatics.org/collection/1973.244.38,"Silver drahm, Mashriq, AD 399 - AD 420. 1973.244.38",Yazdagird I,,drahm,Islamic,30,Sasanian,,,Silver,,,,Coin,,Gí_bl.I/1,Mashriq,"36.34, 43.13",,,3.72,399,420,409,http://numismatics.org/collectionimages/19501999/1973/1973.244.38.obv.width175.jpg,http://numismatics.org/collectionimages/19501999/1973/1973.244.38.rev.width175.jpg
http://numismatics.org/collection/1973.56.290,"Silver drahm, ST, AD 420 - AD 438. 1973.56.290",Varhran V,,drahm,Islamic,27,Sasanian,,,Silver,ST,,,Coin,,Gí_bl.I/2,Mashriq,"36.34, 43.13",,,4.19,420,438,429,http://numismatics.org/collectionimages/19501999/1973/1973.56.290.obv.width175.jpg,http://numismatics.org/collectionimages/19501999/1973/1973.56.290.rev.width175.jpg
http://numismatics.org/collection/1975.173.1,"Silver drahm, RYW, AD 420 - AD 438. 1975.173.1",Varhran V,,drahm,Islamic,30,Sasanian,,,Silver,RYW,,,Coin,,Gí_bl.I/2,Mashriq,"36.34, 43.13",,,4.09,420,438,429,http://numismatics.org/collectionimages/19501999/1975/1975.173.1.obv.width175.jpg,http://numismatics.org/collectionimages/19501999/1975/1975.173.1.rev.width175.jpg
http://numismatics.org/collection/1978.237.11,"Silver drahm, RYW, AD 420 - AD 438. 1978.237.11",Varhran V,,drahm,Islamic,27,Sasanian,,,Silver,RYW,,,Coin,,Gí_bl.I/2,Mashriq,"36.34, 43.13",,,3.36,420,438,429,http://numismatics.org/collectionimages/19501999/1978/1978.237.11.obv.width175.jpg,http://numismatics.org/collectionimages/19501999/1978/1978.237.11.rev.width175.jpg
http://numismatics.org/collection/1978.237.12,"Silver drahm, ShY, AD 420 - AD 438. 1978.237.12",Varhran V,,drahm,Islamic,29,Sasanian,,,Silver,ShY,,,Coin,,Gí_bl.I/2,Mashriq,"36.34, 43.13",,,3.79,420,438,429,http://numismatics.org/collectionimages/19501999/1978/1978.237.12.obv.width175.jpg,http://numismatics.org/collectionimages/19501999/1978/1978.237.12.rev.width175.jpg
http://numismatics.org/collection/1978.237.13,"Silver drahm, BYSh, AD 420 - AD 438. 1978.237.13",Varhran V,,drahm,Islamic,26,Sasanian,,,Silver,BYSh,,,Coin,,Gí_bl.I/2,Mashriq,"36.34, 43.13",,,3.96,420,438,429,http://numismatics.org/collectionimages/19501999/1978/1978.237.13.obv.width175.jpg,http://numismatics.org/collectionimages/19501999/1978/1978.237.13.rev.width175.jpg
http://numismatics.org/collection/1988.2.1,"Silver drahm, Mashriq, AD 399 - AD 420. 1988.2.1",Yazdagird I,,drahm,Islamic,,Sasanian,,,Silver,,,,Coin,,Gí_bl.146 var.,Mashriq,"36.34, 43.13",,,,399,420,409,http://numismatics.org/collectionimages/19501999/1988/1988.2.1.obv.width175.jpg,http://numismatics.org/collectionimages/19501999/1988/1988.2.1.rev.width175.jpg
http://numismatics.org/collection/1991.3.75,"Silver drahm, AS, AD 399 - AD 420. 1991.3.75",Yazdagird I,,drahm,Islamic,26,Sasanian,,,Silver,AS,,,Coin,,,Mashriq,"36.34, 43.13",,,3.903,399,420,409,http://numismatics.org/collectionimages/19501999/1991/1991.3.75.obv.width175.jpg,http://numismatics.org/collectionimages/19501999/1991/1991.3.75.rev.width175.jpg
http://numismatics.org/collection/1997.74.1,"Silver drahm, Mashriq, AD 457 - AD 484. 1997.74.1",Peroz,,drahm,Islamic,27,Sasanian|Hephthalite,,,Silver,,,,Coin,,,Mashriq,"36.34, 43.13",,,3.149,457,484,470,http://numismatics.org/collectionimages/19501999/1997/1997.74.1.obv.width175.jpg,http://numismatics.org/collectionimages/19501999/1997/1997.74.1.rev.width175.jpg
http://numismatics.org/collection/2000.7.89,"Silver drahm, x, AD 399 - AD 420. 2000.7.89",Yazdagird I,,drahm,Islamic,26,Sasanian,,,Silver,x,,bust of Sasanian king facing right,Coin,,,uncertain,,,fire altar flanked by attendants,3.72,399,420,409,http://numismatics.org/collectionimages/20002049/2000/2000.7.89.obv.width175.jpg,http://numismatics.org/collectionimages/20002049/2000/2000.7.89.rev.width175.jpg
http://numismatics.org/collection/2000.7.90,"Silver drahm, x, AD 399 - AD 420. 2000.7.90",Yazdagird I,,drahm,Islamic,27,Sasanian,,,Silver,x,,bust of Sasanian king facing right,Coin,,,uncertain,,,fire altar flanked by attendants,3.975,399,420,409,http://numismatics.org/collectionimages/20002049/2000/2000.7.90.obv.width175.jpg,http://numismatics.org/collectionimages/20002049/2000/2000.7.90.rev.width175.jpg
http://numismatics.org/collection/2000.7.983,"Silver drahm, MR, AD 488 - AD 531. 2000.7.983",Kavad I 2nd reign,,drahm,Islamic,29,Sasanian,,,Silver,MR,,,Coin,,Gí_bl 190|Sellwood pp.134-135,Mashriq,"36.34, 43.13",,,3.928,488,531,509,http://numismatics.org/collectionimages/20002049/2000/2000.7.983.obv.width175.jpg,http://numismatics.org/collectionimages/20002049/2000/2000.7.983.rev.width175.jpg
http://numismatics.org/collection/2002.25.1,"Silver drahm, BBA, AD 459 - AD 484. 2002.25.1",Peroz,,drahm,Islamic,28,Sasanian,,,Silver,BBA,,,Coin,,Gí_bl.I/1,Mashriq,"36.34, 43.13",,,3.948,459,484,471,http://numismatics.org/collectionimages/20002049/2002/2002.25.1.obv.width175.jpg,http://numismatics.org/collectionimages/20002049/2002/2002.25.1.rev.width175.jpg
http://numismatics.org/collection/2004.14.223,"Silver drahm, Mashriq, AD 420 - AD 438. 2004.14.223",Varhran V,,drahm,Islamic,28,Sasanian,,,Silver,,,bust r.,Coin,,Gí_bl.I/2,Mashriq,"36.34, 43.13",,fire altar,3.818,420,438,429,http://numismatics.org/collectionimages/20002049/2004/2004.14.223.obv.width175.jpg,http://numismatics.org/collectionimages/20002049/2004/2004.14.223.rev.width175.jpg
http://numismatics.org/collection/0000.999.7273,"Bronze Nummus of Anastasius I, Constantinople, AD 491 - AD 498. 0000.999.7273",Anastasius I,,Nummus,Byzantine,,,Anastasius I,,Bronze,Constantinople,,,Coin,,DOC.15,,,,monogram,0.93,491,498,494,http://numismatics.org/collectionimages/00001899/0000/0000.999.7273.obv.width175.jpg,http://numismatics.org/collectionimages/00001899/0000/0000.999.7273.rev.width175.jpg
http://numismatics.org/collection/1905.57.15,"Gold Tremissis of Anastasius I, Constantinople, AD 491 - AD 518. 1905.57.15",Anastasius I,,Tremissis|Struck,Byzantine,,,Anastasius I,,Gold,Constantinople,,,Coin,,DOC.10a,,,,,1.29,491,518,504,http://numismatics.org/collectionimages/19001949/1905/1905.57.15.obv.width175.jpg,http://numismatics.org/collectionimages/19001949/1905/1905.57.15.rev.width175.jpg
http://numismatics.org/collection/1907.229.1,"Gold Solidus of Anastasius I, Constantinople, AD 491 - AD 498. 1907.229.1",Anastasius I,,Solidus|Struck,Byzantine,,,Anastasius I,,Gold,Constantinople,,,Coin,,DOC.3d,,,,,4.48,491,498,494,http://numismatics.org/collectionimages/19001949/1907/1907.229.1.obv.width175.jpg,http://numismatics.org/collectionimages/19001949/1907/1907.229.1.rev.width175.jpg
http://numismatics.org/collection/1911.105.11,"Gold Solidus of Anastasius I, Constantinople, AD 498 - AD 518. 1911.105.11",Anastasius I,,Solidus|Struck,Byzantine,,,Anastasius I,,Gold,Constantinople,,,Coin,,DOC.7g,,,,,4.41,498,518,508,http://numismatics.org/collectionimages/19001949/1911/1911.105.11.obv.width175.jpg,http://numismatics.org/collectionimages/19001949/1911/1911.105.11.rev.width175.jpg
http://numismatics.org/collection/1912.37.1,"Gold Tremissis of Anastasius I, Constantinople, AD 491 - AD 518. 1912.37.1",Anastasius I,,Tremissis|Struck,Byzantine,,,Anastasius I,,Gold,Constantinople,,,Coin,,DOC.10a,,,,,1.5,491,518,504,http://numismatics.org/collectionimages/19001949/1912/1912.37.1.obv.width175.jpg,http://numismatics.org/collectionimages/19001949/1912/1912.37.1.rev.width175.jpg
http://numismatics.org/collection/1925.172.1,"Gold Tremissis of Anastasius I, Constantinople, AD 491 - AD 518. 1925.172.1",Anastasius I,,Tremissis|Struck,Byzantine,,,Anastasius I,,Gold,Constantinople,,,Coin,,DOC.10a,,,,,1.47,491,518,504,http://numismatics.org/collectionimages/19001949/1925/1925.172.1.obv.width175.jpg,http://numismatics.org/collectionimages/19001949/1925/1925.172.1.rev.width175.jpg
